table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
17,2,6,12,1,4,continuous,0,continuous_scalar,0.0530252572662282,0.5757575757575757,0.0,-0.01388888888888895
17,2,7,24,3,1,continuous,0,continuous_scalar,0.046185123923093145,0.4709595959595959,0.0,0.0
17,2,8,9,1,1,continuous,0,continuous_scalar,0.08858392958256134,0.4873737373737374,0.0,0.0
17,2,9,16,2,1,continuous,0,continuous_scalar,0.005919134864484478,0.6073232323232323,0.0,0.0
17,2,10,26,3,3,continuous,0,continuous_scalar,0.019736668805728972,0.6994949494949495,0.0,-0.01388888888888895
17,2,11,17,2,2,continuous,0,continuous_scalar,0.12817988995390198,0.7815656565656566,-0.011111111111111138,0.015151515151515138
17,2,12,7,0,7,continuous,0,continuous_scalar,0.15652945291706583,0.7361111111111112,0.008333333333333304,0.0
17,2,13,6,0,6,categorical,4,threshold_binning,0.03282238366121871,0.5101010101010102,-0.00277777777777779,-0.01388888888888895
18,4,0,21,3,1,continuous,0,continuous_scalar,0.04934440081778118,0.2507832080200501,0.07609649122807013,0.0357142857142857
18,4,1,0,0,0,continuous,0,continuous_scalar,0.031062468608882895,0.18777412280701755,0.002631578947368407,0.013157894736842035
18,4,2,16,2,2,continuous,0,continuous_scalar,0.27707617469243284,0.2552474937343358,0.07232926065162903,0.01092575187969913
